id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,neutral,positive,negative,sentiment
1315616202484453378,2020-10-12 11:32:00+00:00,1315616202484453378,See https://t.co/1ysCAKB5VW https://t.co/hZaQiNWItq,1,37,0,1,https://president.ie/en/diary/details/president-addresses-opening-of-the-wexford-opera-festival-2020/speeches,und,False,,MichealMartin,See https://t.co/1ysCAKB5VW https://t.co/hZaQiNWItq,0.758771,0.055392,0.185837,neutral
1315566446190178304,2020-10-12 08:14:17+00:00,1315566446190178304,"If you missed the keynote speech that President Higgins delivered at the @OECD conference on “Confronting Planetary Emergencies” last Friday, you can read, or listen to, it here:

https://t.co/pSG53ioT1n https://t.co/UKVbgCbAIQ",14,78,1,3,https://president.ie/en/diary/details/president-addresses-oecd-confronting-planetary-emergencies-event,en,False,,MichealMartin,"If you missed the keynote speech that President Higgins delivered at the @OECD conference on “Confronting Planetary Emergencies” last Friday, you can read, or listen to, it here:

https://t.co/pSG53ioT1n https://t.co/UKVbgCbAIQ",0.76437,0.097837,0.137793,neutral
1315556965381275648,2020-10-12 07:36:37+00:00,1315556965381275648,"Message From President Higgins for the Wexford Opera Festival 2020: 

https://t.co/1ysCAKSHkw",4,14,0,1,https://president.ie/en/diary/details/president-addresses-opening-of-the-wexford-opera-festival-2020/speeches,en,False,,MichealMartin,"Message From President Higgins for the Wexford Opera Festival 2020: 

https://t.co/1ysCAKSHkw",0.889253,0.077029,0.033718,neutral
1315389635238006784,2020-10-11 20:31:42+00:00,1315389635238006784,"“My congratulations to #TeamIreland at the European Rowing Championships, with Fintan McCarthy, Daire Lynch, Ronan Byrne, and the Irish women’s four Aifric Keogh, Eimear Lambe, Aileen Crowley and Fiona Murtagh, winning bronze and Sanita Puspure defending her single sculls title.” https://t.co/vicMQUshfD",106,870,4,7,https://twitter.com/PresidentIRL/status/1315389635238006784/photo/1,en,False,,MichealMartin,"“My congratulations to #TeamIreland at the European Rowing Championships, with Fintan McCarthy, Daire Lynch, Ronan Byrne, and the Irish women’s four Aifric Keogh, Eimear Lambe, Aileen Crowley and Fiona Murtagh, winning bronze and Sanita Puspure defending her single sculls title.” https://t.co/vicMQUshfD",0.051614,0.947429,0.000957,positive
1315346153932812290,2020-10-11 17:38:55+00:00,1315346153932812290,"Later tonight, President Higgins will formally open the Wexford Opera Festival 2020.

Listen to the President's message here: 
https://t.co/5NYK8uBM9T @wexfordopera #WFO2020",13,47,0,0,https://soundcloud.com/presidentirl/message-from-president-higgins-for-the-wexford-opera-festival-2020,en,False,,MichealMartin,"Later tonight, President Higgins will formally open the Wexford Opera Festival 2020.

Listen to the President's message here: 
https://t.co/5NYK8uBM9T @wexfordopera #WFO2020",0.831137,0.16,0.008863,neutral
1314993560152875008,2020-10-10 18:17:50+00:00,1314993560152875008,"“Ní i gceartlár Chathair Bh.Átha Cliath amháin, mar a raibh a chroí agus a anam i bhfeachtasaíocht an phobail, a mbeidh brón agus buairt ann de bharr bhás Fergus McCabe; beidh an scéal céanna i bpobail ar fud na hÉireann""

Ráiteas ar bhás Fergus McCabe:
https://t.co/JIVSMdmyqM",4,14,2,0,https://president.ie/ga/ilmheain-agus-oraidi/eisiuinti-nuachta/statement-on-the-death-of-fergus-mccabe,cy,False,,MichealMartin,"KKjwlirèMs of the mlangh. autores for some marh, and some of your mps and mpslslslchats and all the mèèhs and all the Korghs, and all the depslslslslslslslsgsgrchatchatschorghai, and all the de la la San San Sanorghrotchatchatchatchatcharagsg.",0.869281,0.060638,0.07008,neutral
1314903773249187840,2020-10-10 12:21:03+00:00,1314903773249187840,"""As has been pointed out by his family, Fergus McCabe chose hope over cynicism, and dedicated his life to the pursuit of social justice and equality.""

Statement from President Higgins on the death of Fergus McCabe:
https://t.co/3bBn2Jkb9L",44,82,2,6,https://president.ie/en/media-library/news-releases/statement-on-the-death-of-fergus-mccabe,en,False,,MichealMartin,"""As has been pointed out by his family, Fergus McCabe chose hope over cynicism, and dedicated his life to the pursuit of social justice and equality.""

Statement from President Higgins on the death of Fergus McCabe:
https://t.co/3bBn2Jkb9L",0.684466,0.201971,0.113563,neutral
1314822656869441538,2020-10-10 06:58:44+00:00,1314822656869441538,"Tá an tUachtarán Micheál D. Ó hUigínn tar éis comhghairdeas a dhéanamh leis an gClár Domhanda Bia tar éis Duais Nobel na Síochána 2020 a bheith bronnta air.

https://t.co/LPYOsIyj1j @WFP https://t.co/OOhr5jml6m",1,32,0,0,https://president.ie/ga/ilmheain-agus-oraidi/eisiuinti-nuachta/statement-on-the-2020-nobel-peace-prize,und,False,,MichealMartin,"Tá an tUachtarán Micheál D. Ó hUigínn tar éis comhghairdeas a dhéanamh leis an gClár Domhanda Bia tar éis Duais Nobel na Síochána 2020 a bheith bronnta air.

https://t.co/LPYOsIyj1j @WFP https://t.co/OOhr5jml6m",0.862914,0.042623,0.094463,neutral
1314821597711216640,2020-10-10 06:54:31+00:00,1314821597711216640,"President Michael D. Higgins has conveyed his congratulations to the @WFP on being awarded the 2020 Nobel Peace Prize.

Full statement: 
https://t.co/NlsxyAPV8p https://t.co/Hu1SxgAVgm",10,95,1,2,https://president.ie/en/media-library/news-releases/statement-on-the-2020-nobel-peace-prize,en,False,,MichealMartin,"President Michael D. Higgins has conveyed his congratulations to the @WFP on being awarded the 2020 Nobel Peace Prize.

Full statement: 
https://t.co/NlsxyAPV8p https://t.co/Hu1SxgAVgm",0.121048,0.877186,0.001767,positive
1314642710737891333,2020-10-09 19:03:41+00:00,1314642710737891333,"Statement from President Michael D. Higgins on the death of Tom O Donnell: 
https://t.co/L8xTah9Zuf

Ráiteas ón Uachtarán Micheál D. Ó hUigínn ar bhás Thomáis Ó Dómhnaill:
https://t.co/Hlnkkjq4rk",5,24,1,0,https://president.ie/en/media-library/news-releases/statement-from-president-michael-d-higgins-on-the-death-of-tom-o-donnell,und,False,,MichealMartin,"Statement from President Michael D. Higgins on the death of Tom O Donnell: 
https://t.co/L8xTah9Zuf

Ráiteas ón Uachtarán Micheál D. Ó hUigínn ar bhás Thomáis Ó Dómhnaill:
https://t.co/Hlnkkjq4rk",0.758846,0.025873,0.215281,neutral
1314641723008733184,2020-10-09 18:59:46+00:00,1314641723008733184,"""Cuirim fáilte roimh chinneadh Choiste Nobel an Duais a bhronnadh ar an CDB, agus roimh an aitheantas atá tugtha dá bhfuil bainte amach ag an CDB.""

https://t.co/LPYOsIyj1j @WFP",2,10,0,0,https://president.ie/ga/ilmheain-agus-oraidi/eisiuinti-nuachta/statement-on-the-2020-nobel-peace-prize,ca,False,,MichealMartin,"""Carim fállite roimh chinieh Choiste Nobel an Duais a bhronadh an CDB, agus roimh atheas aá tugt de bhfil foutin ag afn. https://t.co/LPYsIj1 @WFf",0.893028,0.034693,0.072279,neutral
1314587547553669120,2020-10-09 15:24:29+00:00,1314587547553669120,"Read, or listen to, the keynote speech that President Higgins delivered this morning, at the @OECD conference on “Confronting Planetary Emergencies”, here:

https://t.co/pSG53ioT1n https://t.co/3xHQD2RXyY",69,206,9,22,https://president.ie/en/diary/details/president-addresses-oecd-confronting-planetary-emergencies-event,en,False,,MichealMartin,"Read, or listen to, the keynote speech that President Higgins delivered this morning, at the @OECD conference on “Confronting Planetary Emergencies”, here:

https://t.co/pSG53ioT1n https://t.co/3xHQD2RXyY",0.896087,0.074246,0.029667,neutral
1314539095608229890,2020-10-09 12:11:58+00:00,1314539095608229890,"""I so welcome the Nobel Committee’s decision to award the Nobel Peace Prize to the @WFP, and its ... highlighting of the continued importance of international strategies to eradicate global hunger and under-nutrition.""

Full statement:  
https://t.co/NlsxyAPV8p #NobelPeacePrize",16,80,2,2,https://president.ie/en/media-library/news-releases/statement-on-the-2020-nobel-peace-prize,en,False,,MichealMartin,"""I so welcome the Nobel Committee’s decision to award the Nobel Peace Prize to the @WFP, and its ... highlighting of the continued importance of international strategies to eradicate global hunger and under-nutrition.""

Full statement:  
https://t.co/NlsxyAPV8p #NobelPeacePrize",0.036487,0.961891,0.001622,positive
1314512377723924481,2020-10-09 10:25:47+00:00,1314512377723924481,"In his address to the @OECD’s “Confronting Planetary Emergencies” conference, President Higgins today called for a new approach to economics, with a focus on ecological and social sustainability.

Watch, or read, the President’s speech via 
https://t.co/pSG53ioT1n @oecd_naec https://t.co/Njob7uEfHB",35,126,4,11,https://president.ie/en/diary/details/president-addresses-oecd-confronting-planetary-emergencies-event,en,False,,MichealMartin,"In his address to the @OECD’s “Confronting Planetary Emergencies” conference, President Higgins today called for a new approach to economics, with a focus on ecological and social sustainability.

Watch, or read, the President’s speech via 
https://t.co/pSG53ioT1n @oecd_naec https://t.co/Njob7uEfHB",0.793271,0.192173,0.014556,neutral
1314480752508243969,2020-10-09 08:20:07+00:00,1314480752508243969,Full speech at https://t.co/pSG53ioT1n https://t.co/4D4JLI1fuy,1573,4948,244,805,https://president.ie/en/diary/details/president-addresses-oecd-confronting-planetary-emergencies-event,en,False,,MichealMartin,Full speech at https://t.co/pSG53ioT1n https://t.co/4D4JLI1fuy,0.911102,0.075391,0.013508,neutral
1314477354962563072,2020-10-09 08:06:37+00:00,1314477354962563072,"RT @OECD: The #COVID19 epidemic has shown how a health emergency can provoke severe economic consequences across the planet.

Join @oecd_na…",17,0,0,0,,en,False,,MichealMartin,"RT @OECD: The #COVID19 epidemic has shown how a health emergency can provoke severe economic consequences across the planet.

Join @oecd_na…",0.300612,0.031418,0.66797,negative
1314472853014708230,2020-10-09 07:48:44+00:00,1314472853014708230,"Live now:

President Higgins addressing the @OECD meeting, ""Confronting Planetary Emergencies - Solving Human Problems"".

Watch at https://t.co/Run4dA5jkw 

More information at https://t.co/pSG53ioT1n",10,27,1,1,https://oecdtv.webtv-solution.com/6386/or/naec_group_conference_confronting_planetary_emergencies.html,en,False,,MichealMartin,"Live now:

President Higgins addressing the @OECD meeting, ""Confronting Planetary Emergencies - Solving Human Problems"".

Watch at https://t.co/Run4dA5jkw 

More information at https://t.co/pSG53ioT1n",0.879073,0.061733,0.059194,neutral
1314461107755659264,2020-10-09 07:02:04+00:00,1314461107755659264,"The new British ambassador to Ireland, Paul Johnston, presented his credentials to President Michael D Higgins at Áras an Uachtaráin yesterday. 

See https://t.co/uxj1WunQmj https://t.co/MXE5KuDfMg",15,178,3,9,https://president.ie/en/diary/details/ambassadors-present-their-credentials-8-october-2020,en,False,,MichealMartin,"The new British ambassador to Ireland, Paul Johnston, presented his credentials to President Michael D Higgins at Áras an Uachtaráin yesterday. 

See https://t.co/uxj1WunQmj https://t.co/MXE5KuDfMg",0.89633,0.094075,0.009595,neutral
1314290214920101890,2020-10-08 19:43:00+00:00,1314290214920101890,"Tomorrow morning, President Higgins will deliver a keynote address at an @OECD conference on “Confronting Planetary Emergencies”.

Find out more, or watch the President's address here, from 8h30 am on Friday: 
https://t.co/pSG53iGtSV @oecd_naec #Covid19 https://t.co/YJRUKaYvJR",15,46,1,1,https://president.ie/en/diary/details/president-addresses-oecd-confronting-planetary-emergencies-event,en,False,,MichealMartin,"Tomorrow morning, President Higgins will deliver a keynote address at an @OECD conference on “Confronting Planetary Emergencies”.

Find out more, or watch the President's address here, from 8h30 am on Friday: 
https://t.co/pSG53iGtSV @oecd_naec #Covid19 https://t.co/YJRUKaYvJR",0.881973,0.101766,0.016261,neutral
1314284182080835586,2020-10-08 19:19:01+00:00,1314284182080835586,"President Micheal D Higgins this evening appointed Ms Nuala Butler SC as a Judge to the High Court.

See https://t.co/QjdMIidLIU https://t.co/qEGdfnwUws",8,73,1,0,https://president.ie/en/diary/details/president-higgins-appoints-ms-nuala-butler-s.c-to-the-high-court,en,False,,MichealMartin,"President Micheal D Higgins this evening appointed Ms Nuala Butler SC as a Judge to the High Court.

See https://t.co/QjdMIidLIU https://t.co/qEGdfnwUws",0.946521,0.039223,0.014256,neutral
1314275619077648384,2020-10-08 18:45:00+00:00,1314275619077648384,"Tabharfaidh an tUachtarán Ó hUigínn príomhaitheasc ag an gcruinniú de chuid na hEagraíochta um Chomhar agus Fhorbairt Eacnamaíochta dar teideal “Cur Chuige Nua i leith Dúshláin Eacnamaíochta. 

https://t.co/jANctAaFaJ https://t.co/j9LeljtMFU",4,5,0,0,https://president.ie/ga/diary/details/president-addresses-oecd-confronting-planetary-emergencies-event,fi,False,,MichealMartin,Tabharfaidh an tUachtarán Ó hUigínn príomhaitheasc ag an gcruinniú de chuid na hEagraíochta um Chomhar agus Fhorbairt Eacnamaíochta dar teideal “Cur Chuige Nua i leith Dúshláin Eacnamaíochta. https://t.co/jANctAaFaJ https://t.co/j9LeljtMFF,0.832237,0.036156,0.131607,neutral
1314195610233303040,2020-10-08 13:27:04+00:00,1314195610233303040,"Her Excellency Ms. Mari Skåre, the Ambassador of the Kingdom of Norway, presented her Letters of Credence to the President at #ÁrasAnUachtaráin today. 

https://t.co/uxj1Wu6eXJ https://t.co/Mm0qdNVFm3",13,80,0,2,https://president.ie/en/diary/details/ambassadors-present-their-credentials-8-october-2020,en,False,,MichealMartin,"Her Excellency Ms. Mari Skåre, the Ambassador of the Kingdom of Norway, presented her Letters of Credence to the President at #ÁrasAnUachtaráin today. 

https://t.co/uxj1Wu6eXJ https://t.co/Mm0qdNVFm3",0.857267,0.130732,0.012001,neutral
1314192908451536898,2020-10-08 13:16:20+00:00,1314192908451536898,"His Excellency Mr. Paul Johnston, the British Ambassador, presented his Letters of Credence to the President at Áras an Uachtaráin today. https://t.co/gj4IMKFjPv",12,88,5,3,https://twitter.com/PresidentIRL/status/1314192908451536898/video/1,en,False,,MichealMartin,"His Excellency Mr. Paul Johnston, the British Ambassador, presented his Letters of Credence to the President at Áras an Uachtaráin today. https://t.co/gj4IMKFjPv",0.864457,0.128325,0.007218,neutral
1314157692819255298,2020-10-08 10:56:24+00:00,1314157692819255298,"Representatives from #Traveller organisations today met President Higgins, to mark the first National Traveller Mental Health Day, organised to raise awareness of the mental health issues in the Traveller community.

See https://t.co/POgvdjdCTb https://t.co/WCmR8cDtBk",73,302,5,10,https://president.ie/en/diary/details/president-receives-representatives-of-national-traveller-mental-health-network,en,False,,MichealMartin,"Representatives from #Traveller organisations today met President Higgins, to mark the first National Traveller Mental Health Day, organised to raise awareness of the mental health issues in the Traveller community.

See https://t.co/POgvdjdCTb https://t.co/WCmR8cDtBk",0.815357,0.167834,0.016809,neutral
1313863654325059584,2020-10-07 15:28:00+00:00,1313863654325059584,"Sabina Higgins today opened an online webinar in celebration of #NationalBreastfeedingWeek 2020.

Read Sabina's remarks here: 
https://t.co/grPVz2PN5g",2,26,0,0,https://president.ie/en/diary/details/sabina-opens-webinar-on-global-perspectives-on-breastfeeding-and-breastfeeding-support/speeches,en,False,,MichealMartin,"Sabina Higgins today opened an online webinar in celebration of #NationalBreastfeedingWeek 2020.

Read Sabina's remarks here: 
https://t.co/grPVz2PN5g",0.443888,0.55333,0.002782,positive
1313804263181623297,2020-10-07 11:32:00+00:00,1313804263181623297,"On Friday, President Higgins will call on @OECD member states to re-think their economic policies:

https://t.co/pSG53iGtSV https://t.co/yqrdIAFG95",3,10,2,0,https://president.ie/en/diary/details/president-addresses-oecd-confronting-planetary-emergencies-event,en,False,,MichealMartin,"On Friday, President Higgins will call on @OECD member states to re-think their economic policies:

https://t.co/pSG53iGtSV https://t.co/yqrdIAFG95",0.901434,0.067775,0.030791,neutral
1313766117828108291,2020-10-07 09:00:25+00:00,1313766117828108291,"#OnThisDay in 2017, President Higgins and Sabina visited Fremantle Prison, a former prison and a World Heritage site with significant relevance for both #Australian and #Irish history.

Read more at: https://t.co/pLbyuzoCYu https://t.co/qHU1X6jyW2",6,33,2,0,https://president.ie/en/diary/details/president-and-sabina-visit-fremantle-prison,en,False,,MichealMartin,"#OnThisDay in 2017, President Higgins and Sabina visited Fremantle Prison, a former prison and a World Heritage site with significant relevance for both #Australian and #Irish history.

Read more at: https://t.co/pLbyuzoCYu https://t.co/qHU1X6jyW2",0.666553,0.327424,0.006023,neutral
1313765376312909824,2020-10-07 08:57:28+00:00,1313765376312909824,"Ar an lá seo in 2017, thug an tUachtarán cuairt ar phríosún Fremantle, san Astráil, iarphríosún agus Láithreán Oidhreachta Domhanda a bhfuil suntas nach beag ag baint leis i stair na hÉireann agus na hAstráile.

https://t.co/DGddHCfZdt https://t.co/R0VVCCAQ1t",3,22,1,0,https://president.ie/ga/diary/details/president-and-sabina-visit-fremantle-prison,und,False,,MichealMartin,"Ar an lá seo in 2017, thug an tUachtarán cuairt ar phríosún Fremantle, san Astráil, iarphríosún agus Láithreán Oidhreachta Domhanda a bhfuil suntas nach beag ag baint leis i stair na hÉireann agus na hAstráile.

https://t.co/DGddHCfZdt https://t.co/R0VVCCAQ1t",0.872398,0.035792,0.09181,neutral
1313543352625901570,2020-10-06 18:15:14+00:00,1313543352625901570,"""I was greatly saddened by the news of the death of Paddy Cowan, entrepreneur, publisher of The Irish World, and tireless champion of the Irish community in Britain. 
Sabina and I send our deepest condolences to his wife Sadie, his family, and all those whose lives he touched.""",29,199,8,10,,en,False,,MichealMartin,"""I was greatly saddened by the news of the death of Paddy Cowan, entrepreneur, publisher of The Irish World, and tireless champion of the Irish community in Britain. 
Sabina and I send our deepest condolences to his wife Sadie, his family, and all those whose lives he touched.""",0.480604,0.117549,0.401847,neutral
1313494381081526275,2020-10-06 15:00:38+00:00,1313494381081526275,"""You have much to impart to emerging women and men aspiring to excel in a profession that can have such a profound impact on the wellbeing of our societies.""

President Higgins congratulates Grafton Architects, winners of the @PritzkerPrize:

https://t.co/8SbKMUlseU @graftonarchs",21,66,0,6,https://youtu.be/EWgDDXFrhN0,en,False,,MichealMartin,"""You have much to impart to emerging women and men aspiring to excel in a profession that can have such a profound impact on the wellbeing of our societies.""

President Higgins congratulates Grafton Architects, winners of the @PritzkerPrize:

https://t.co/8SbKMUlseU @graftonarchs",0.084772,0.912473,0.002755,positive
1313461226207313920,2020-10-06 12:48:53+00:00,1313461226207313920,"Tabharfaidh an tUachtarán Ó hUigínn príomhaitheasc ag an gcruinniú de chuid na hEagraíochta um Chomhar agus Fhorbairt Eacnamaíochta dar teideal “Cur Chuige Nua i leith Dúshláin Eacnamaíochta.

https://t.co/jANctzT4jb https://t.co/S5CeS57hZE",1,21,0,0,https://president.ie/ga/diary/details/president-addresses-oecd-confronting-planetary-emergencies-event,fi,False,,MichealMartin,Tabharfaidh an tUachtarán Ó hUigínn príomhaitheasc ag an gcruinniú de chuid na hEagraíochta um Chomhar agus Fhorbairt Eacnamaíochta dar teideal “Cur Chuige Nua i leith Dúshláin Eacnamaíochta. https://t.co/jANctzT4jb https://t.co/S5CeS57hZE,0.832237,0.036156,0.131607,neutral
1313433285410934786,2020-10-06 10:57:52+00:00,1313433285410934786,RT @oecd_naec: On Friday @oecd_naec welcomes Michael D Higgins @PresidentIRL to confront planetary emergencies.        More details on the…,10,0,0,0,,en,False,,MichealMartin,RT @oecd_naec: On Friday @oecd_naec welcomes Michael D Higgins @PresidentIRL to confront planetary emergencies.        More details on the…,0.330404,0.666148,0.003448,positive
1313433200597835782,2020-10-06 10:57:32+00:00,1313433200597835782,"""There were so many aspects of Irish life, past and present, to which she made a unique and valuable contribution.""

Statement from President Michael D. Higgins on the death of Sr. Margaret Mac Curtain: 
https://t.co/LGk1N8xFjC",67,158,2,11,https://president.ie/en/media-library/news-releases/statement-on-the-death-of-sr-margaret-mac-curtain,en,False,,MichealMartin,"""There were so many aspects of Irish life, past and present, to which she made a unique and valuable contribution.""

Statement from President Michael D. Higgins on the death of Sr. Margaret Mac Curtain: 
https://t.co/LGk1N8xFjC",0.592763,0.371949,0.035287,neutral
1313396763366170624,2020-10-06 08:32:44+00:00,1313396763366170624,"“The Plough and the Stars” in the grounds of Áras an Uachtaráin is an art object that celebrates workers’ rights.

The installation, developed by sculptor John Behan, former National Ploughing champion Gerry King and the Office of Public Works, was unveiled in May 2018. https://t.co/MTj6mrpvoI",39,318,4,4,https://twitter.com/PresidentIRL/status/1313396763366170624/photo/1,en,False,,MichealMartin,"“The Plough and the Stars” in the grounds of Áras an Uachtaráin is an art object that celebrates workers’ rights.

The installation, developed by sculptor John Behan, former National Ploughing champion Gerry King and the Office of Public Works, was unveiled in May 2018. https://t.co/MTj6mrpvoI",0.468141,0.529237,0.002621,positive
1313141890787803138,2020-10-05 15:39:58+00:00,1313141890787803138,"President Michael D. Higgins is the ninth President of Ireland.
 
Find out more about the 9 Presidents of Ireland, through this interactive Timeline:
 
https://t.co/d915tQi7es https://t.co/WzYvMFjGeN",14,45,0,2,https://president.ie/en/the-president/interactive-timeline,en,False,,MichealMartin,"President Michael D. Higgins is the ninth President of Ireland.
 
Find out more about the 9 Presidents of Ireland, through this interactive Timeline:
 
https://t.co/d915tQi7es https://t.co/WzYvMFjGeN",0.901789,0.076395,0.021816,neutral
1312290073220722689,2020-10-03 07:15:09+00:00,1312290073220722689,"Audio:

President Michael D. Higgins paid tribute to #radio makers, and the “immense and splendid power of radio.”

https://t.co/GPkay1t663 
#IMRO20",5,40,2,2,https://soundcloud.com/presidentirl/message-from-president-higgins-for-the-imro-radio-awards-2020,en,False,,MichealMartin,"Audio:

President Michael D. Higgins paid tribute to #radio makers, and the “immense and splendid power of radio.”

https://t.co/GPkay1t663 
#IMRO20",0.27162,0.722805,0.005576,positive
1312107418722070528,2020-10-02 19:09:21+00:00,1312107418722070528,"Watch, or listen to, the President’s address to the 2020 IMRO Radio Awards ceremony, in full via:

https://t.co/9tvDchnyGe @IMRORadioAwards https://t.co/jIt4cLAMXt",29,104,1,9,https://president.ie/en/diary/details/president-addresses-imro-radio-awards-ceremony-2020,en,False,,MichealMartin,"Watch, or listen to, the President’s address to the 2020 IMRO Radio Awards ceremony, in full via:

https://t.co/9tvDchnyGe @IMRORadioAwards https://t.co/jIt4cLAMXt",0.889353,0.09681,0.013837,neutral
1312107157030989825,2020-10-02 19:08:18+00:00,1312107157030989825,"RT @IMRORadioAwards: ‘Traoslaím libh uilig as bhur n-iarrachtaí cursaí craolacháin den scoth a chur ar fáil.’

Read below @PresidentIRL’s f…",7,0,0,0,,cy,False,,MichealMartin,"RTMI VAVE VSE: GAriai, Paraíba, Paraíba, mèlas and mèlas of the mabana-Toids of Paraíbas.",0.877932,0.036982,0.085085,neutral
1312064090878226433,2020-10-02 16:17:10+00:00,1312064090878226433,"Tá aitheasc taifeadta ag an Uachtarán Micheál D. Ó hUigínn i gcomhair searmanas duaiseanna raidió IMRO.
 
I bhfianaise shrianta reatha Covid-19, bronnfar na duaiseanna i searmanas fís-sruthaithe bheo. 

@IMRORadioAwards",3,9,1,0,,und,False,,MichealMartin,"Tá aitheasc taifeadta ag an Uachtarán Micheál D. Ó hUigínn i gcomhair searmanas duaiseanna raidió IMRO.
 
I bhfianaise shrianta reatha Covid-19, bronnfar na duaiseanna i searmanas fís-sruthaithe bheo. 

@IMRORadioAwards",0.84585,0.066241,0.087909,neutral
1312022192406827008,2020-10-02 13:30:41+00:00,1312022192406827008,"""The loss of Derek Mahon, yet another artist gone from us in recent times, is like the falling of oak trees. We are left with hope from the fruit of the acorns in which the writing and its encouragement represents as legacy.""

Statement in full: 
https://t.co/CRr20A5x1g",60,190,2,7,https://president.ie/en/media-library/news-releases/statement-on-the-death-of-derek-mahon,en,False,,MichealMartin,"""The loss of Derek Mahon, yet another artist gone from us in recent times, is like the falling of oak trees. We are left with hope from the fruit of the acorns in which the writing and its encouragement represents as legacy.""

Statement in full: 
https://t.co/CRr20A5x1g",0.585263,0.112669,0.302068,neutral
1311970640530939905,2020-10-02 10:05:50+00:00,1311970640530939905,"President Michael D. Higgins has recorded an address for tonight’s IMRO Radio Awards ceremony, which will take place online, in light of current Covid-19 restrictions. 

https://t.co/9tvDchFa4O @IMRORadioAwards",2,13,0,0,https://president.ie/en/diary/details/president-addresses-imro-radio-awards-ceremony-2020,en,False,,MichealMartin,"President Michael D. Higgins has recorded an address for tonight’s IMRO Radio Awards ceremony, which will take place online, in light of current Covid-19 restrictions. 

https://t.co/9tvDchFa4O @IMRORadioAwards",0.887279,0.059357,0.053363,neutral
1311744297042141186,2020-10-01 19:06:26+00:00,1311744297042141186,"Chuir an tUachtarán fáilte roimh an Athair Pat Clarke chuig Áras an Uachtaráin.
 
President Higgins today welcomed Fr. Pat Clarke to Áras an Uachtaráin.
 
Read more at https://t.co/821J07j1zm https://t.co/IDK7T0e7oG",2,37,3,0,https://president.ie/en/diary/details/president-receives-fr-pat-clarke,cy,False,,MichealMartin,Note that it is tuztaroán fMarte and Kuzn't been under U.orgi and Guzns.orgi. Guznsl.,0.865061,0.037588,0.097351,neutral
1311683288558374912,2020-10-01 15:04:00+00:00,1311683288558374912,"Tá an tUachtarán Ó hUigínn ina Phátrún ar Crann - Crainn d'Éirinn. 

Tá sé mar aidhm ag tionscadal na heagraíochta ""Easy Treesie"" páistí scoile na hÉireann a spreagadh chun milliún crann a chur.

https://t.co/Iqsk3FpJZY https://t.co/telfnUC7cV",3,19,1,0,https://president.ie/ga/diary/details/president-receives-members-of-crann-for-tree-presentation-to-mark-national-tree-day,und,False,,MichealMartin,"Tá an tUachtarán Ó hUigínn ina Phátrún ar Crann - Crainn d'Éirinn. 

Tá sé mar aidhm ag tionscadal na heagraíochta ""Easy Treesie"" páistí scoile na hÉireann a spreagadh chun milliún crann a chur.

https://t.co/Iqsk3FpJZY https://t.co/telfnUC7cV",0.798907,0.073041,0.128052,neutral
1311657869788483584,2020-10-01 13:23:00+00:00,1311657869788483584,"""My best wishes to @DundalkFC, as they prepare to take on KI Klaksvik tonight, in the Europa League play-off match. 
I join all Irish football fans in our shared hope that they will, again, qualify for the group stage.""",128,1445,10,45,,en,False,,MichealMartin,"""My best wishes to @DundalkFC, as they prepare to take on KI Klaksvik tonight, in the Europa League play-off match. 
I join all Irish football fans in our shared hope that they will, again, qualify for the group stage.""",0.104347,0.892964,0.002689,positive
1311647239337578496,2020-10-01 12:40:45+00:00,1311647239337578496,"President Michael D. Higgins marked National Tree Day 2020 with members of the Easy Treesie Project and  'Crann - Trees for Ireland'.

See https://t.co/MTnxtc3pxP https://t.co/dMoW1lEBQg",16,74,3,6,https://president.ie/en/diary/details/president-receives-members-of-crann-for-tree-presentation-to-mark-national-tree-day,en,False,,MichealMartin,"President Michael D. Higgins marked National Tree Day 2020 with members of the Easy Treesie Project and  'Crann - Trees for Ireland'.

See https://t.co/MTnxtc3pxP https://t.co/dMoW1lEBQg",0.686797,0.306555,0.006647,neutral
1311625657521246209,2020-10-01 11:15:00+00:00,1311625657521246209,"#OnThisDay in 1940, President Hyde sent the first “centenarian bounty” letter to a recipient. 

Read more about the Centenarian Bounty scheme here: 
https://t.co/MZJotRmom3",2,16,2,0,https://president.ie/en/About/centenarian-bounty,en,False,,MichealMartin,"#OnThisDay in 1940, President Hyde sent the first “centenarian bounty” letter to a recipient. 

Read more about the Centenarian Bounty scheme here: 
https://t.co/MZJotRmom3",0.836097,0.058892,0.105011,neutral
1311620339550556162,2020-10-01 10:53:52+00:00,1311620339550556162,"Ar an lá seo in 1940 sheol an tUachtarán de hÍde an chéad litir maidir le ""deolchaire an chéid"" chuig faighteoir. 

Léigh tuilleadh faoi scéim Dheolchaire an Chéid anseo: 
https://t.co/A27pPSdQTQ",3,6,0,0,https://president.ie/ga/About/deolchaire-bhfaighteoir,cy,False,,MichealMartin,On a láhhlo 1940 and a dePale Field dedisisaué an leé jw.eu.eu.org/Gfféjw.eu.,0.87928,0.050179,0.07054,neutral
