id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,negative,neutral,positive,sentiment
1364939192938229762,2021-02-25 14:03:57+00:00,1364939192938229762,"We've just published our weekly #COVID19 surveillance report.

Read it here: https://t.co/8dYt9zEVk9",22,32,5,6,http://gov.uk/government/statistics/national-flu-and-covid-19-surveillance-reports,en,False,,UKHSA,"We've just published our weekly #COVID19 surveillance report.

Read it here: https://t.co/8dYt9zEVk9",0.52347,0.404092,0.072438,negative
1364927301167759371,2021-02-25 13:16:42+00:00,1364927301167759371,"If you’ve had a cough for three weeks or more and it isn’t COVID-19, it could be a sign of cancer. 

It’s probably nothing serious, but if it is cancer, finding it early makes it more treatable. 

Your NHS is here to see you, safely. https://t.co/Ptp8v4f0Ok",7,11,4,0,https://twitter.com/PHE_uk/status/1364927301167759371/video/1,en,False,,UKHSA,"If you’ve had a cough for three weeks or more and it isn’t COVID-19, it could be a sign of cancer. 

It’s probably nothing serious, but if it is cancer, finding it early makes it more treatable. 

Your NHS is here to see you, safely. https://t.co/Ptp8v4f0Ok",0.52347,0.404092,0.072438,negative
1364889300844883969,2021-02-25 10:45:42+00:00,1364881079161802752,"Get tested and self-isolate if you have any symptoms of #COVID19.

The most common symptoms are :
▪️ a new continuous cough
▪️ a high temperature
▪️ a loss of, or change in, your normal sense of taste or smell

More info on getting a test: https://t.co/qnc1pxgkCp https://t.co/XWgJXmbE3y",11,16,4,4,https://bit.ly/3qUE3Uq,en,False,41822696.0,UKHSA,"Get tested and self-isolate if you have any symptoms of #COVID19.

The most common symptoms are :
▪️ a new continuous cough
▪️ a high temperature
▪️ a loss of, or change in, your normal sense of taste or smell

More info on getting a test: https://t.co/qnc1pxgkCp https://t.co/XWgJXmbE3y",0.52347,0.404092,0.072438,negative
1364888112825040896,2021-02-25 10:40:59+00:00,1364881079161802752,"Let plenty of fresh air into your home. 

If someone in your household is self-isolating, open a window in their room and keep the door closed to reduce the spread of contaminated air to other parts of the house.

Read more: https://t.co/XZFq0x8Ehl https://t.co/dTVWeiyUEG",24,34,10,13,http://gov.uk/government/publications/how-to-stop-the-spread-of-coronavirus-covid-19,en,False,41822696.0,UKHSA,"Let plenty of fresh air into your home. 

If someone in your household is self-isolating, open a window in their room and keep the door closed to reduce the spread of contaminated air to other parts of the house.

Read more: https://t.co/XZFq0x8Ehl https://t.co/dTVWeiyUEG",0.52347,0.404092,0.072438,negative
1364887355581222912,2021-02-25 10:37:58+00:00,1364881079161802752,"Wear a face covering on public transport, in shops, and in indoor places where social distancing might be difficult.

Remember that some people may be exempt from wearing a face covering for medical reasons.

More info: https://t.co/XZFq0x8Ehl https://t.co/5orv3laYtr",9,16,5,2,http://gov.uk/government/publications/how-to-stop-the-spread-of-coronavirus-covid-19,en,False,41822696.0,UKHSA,"Wear a face covering on public transport, in shops, and in indoor places where social distancing might be difficult.

Remember that some people may be exempt from wearing a face covering for medical reasons.

More info: https://t.co/XZFq0x8Ehl https://t.co/5orv3laYtr",0.52347,0.404092,0.072438,negative
1364884962508496897,2021-02-25 10:28:28+00:00,1364881079161802752,"Clean surfaces often, especially surfaces that people touch frequently such as door handles.

Cleaning surfaces reduces the amount of potential contamination, reducing the risk of viruses spreading.

More info on reducing the spread of #COVID19: https://t.co/XZFq0x8Ehl https://t.co/G1W4FC5PrN",8,13,5,2,http://gov.uk/government/publications/how-to-stop-the-spread-of-coronavirus-covid-19,en,False,41822696.0,UKHSA,"Clean surfaces often, especially surfaces that people touch frequently such as door handles.

Cleaning surfaces reduces the amount of potential contamination, reducing the risk of viruses spreading.

More info on reducing the spread of #COVID19: https://t.co/XZFq0x8Ehl https://t.co/G1W4FC5PrN",0.52347,0.404092,0.072438,negative
1364883714866561025,2021-02-25 10:23:30+00:00,1364881079161802752,"Wash your hands with soap and water or use hand sanitiser regularly throughout the day, especially after coughing or sneezing, or before handling food.

If you leave home, make sure you wash your hands as soon as you return.

More info: https://t.co/XZFq0x8Ehl https://t.co/DJhQK3FLm2",27,16,4,0,http://gov.uk/government/publications/how-to-stop-the-spread-of-coronavirus-covid-19,en,False,41822696.0,UKHSA,"Wash your hands with soap and water or use hand sanitiser regularly throughout the day, especially after coughing or sneezing, or before handling food.

If you leave home, make sure you wash your hands as soon as you return.

More info: https://t.co/XZFq0x8Ehl https://t.co/DJhQK3FLm2",0.52347,0.404092,0.072438,negative
1364881907939504130,2021-02-25 10:16:19+00:00,1364881079161802752,"If you need to leave your home, it’s important to keep a safe distance from others.

Stay at least 2m from other people and reduce your time spent in crowded areas such as shops, where it may be difficult to socially distance.

More info: https://t.co/XZFq0x8Ehl https://t.co/29v1CWw74B",11,12,3,1,http://gov.uk/government/publications/how-to-stop-the-spread-of-coronavirus-covid-19,en,False,41822696.0,UKHSA,"If you need to leave your home, it’s important to keep a safe distance from others.

Stay at least 2m from other people and reduce your time spent in crowded areas such as shops, where it may be difficult to socially distance.

More info: https://t.co/XZFq0x8Ehl https://t.co/29v1CWw74B",0.52347,0.404092,0.072438,negative
1364881079161802752,2021-02-25 10:13:02+00:00,1364881079161802752,"What do you need to do to help stop the spread of #COVID19?

Our new guidance brings together existing info on social distancing, hygiene, face coverings, ventilation &amp; other measures into one document. 

Read this summary thread or see the document here: https://t.co/XZFq0x8Ehl https://t.co/s6oHMdkf0p",132,145,37,39,http://gov.uk/government/publications/how-to-stop-the-spread-of-coronavirus-covid-19,en,False,,UKHSA,"What do you need to do to help stop the spread of #COVID19?

Our new guidance brings together existing info on social distancing, hygiene, face coverings, ventilation &amp; other measures into one document. 

Read this summary thread or see the document here: https://t.co/XZFq0x8Ehl https://t.co/s6oHMdkf0p",0.52347,0.404092,0.072438,negative
1364878548700459009,2021-02-25 10:02:58+00:00,1364878548700459009,"RT @educationgovuk: Today we’re announcing how students will be assessed and awarded their GCSE, AS and A levels this year.

Fairness and f…",94,0,0,0,,en,False,,UKHSA,"RT @educationgovuk: Today we’re announcing how students will be assessed and awarded their GCSE, AS and A levels this year.

Fairness and f…",0.52347,0.404092,0.072438,negative
1364865238731026432,2021-02-25 09:10:05+00:00,1364865238731026432,"RT @DHSCgovuk: Let's keep going.

Everything we're doing is helping to stop the spread of #COVID19.

Stay At Home. Protect the NHS. Save Li…",38,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: Let's keep going.

Everything we're doing is helping to stop the spread of #COVID19.

Stay At Home. Protect the NHS. Save Li…",0.52347,0.404092,0.072438,negative
1364622321638658052,2021-02-24 17:04:49+00:00,1364622321638658052,"RT @10DowningStreet: WATCH LIVE: #Coronavirus press conference (24 February 2021)
 
Speakers:
 
⚫  @GavinWilliamson, @EducationGovUK Secret…",51,0,0,0,,en,False,,UKHSA,"RT @10DowningStreet: WATCH LIVE: #Coronavirus press conference (24 February 2021)
 
Speakers:
 
⚫  @GavinWilliamson, @EducationGovUK Secret…",0.52347,0.404092,0.072438,negative
1364607201197850625,2021-02-24 16:04:44+00:00,1364607201197850625,"The #COVID19 Dashboard has been updated: https://t.co/NksBC7dY3d

On Wednesday 24 February 2021, 9,938 new cases and 442 deaths within 28 days of a positive test were reported across the UK.

A total of 18,242,873 people have now received the first dose of a #vaccine. https://t.co/FFjb6gjk8l",33,127,28,8,https://coronavirus.data.gov.uk,en,False,,UKHSA,"The #COVID19 Dashboard has been updated: https://t.co/NksBC7dY3d

On Wednesday 24 February 2021, 9,938 new cases and 442 deaths within 28 days of a positive test were reported across the UK.

A total of 18,242,873 people have now received the first dose of a #vaccine. https://t.co/FFjb6gjk8l",0.52347,0.404092,0.072438,negative
1364576572091564032,2021-02-24 14:03:02+00:00,1364576572091564032,"Knowledge gained when we helped set up poisons centres in Ethiopia and Myanmar has been used to update the @WHO 'Guidelines for establishing a poison centre', to support low and middle income countries.

Read more: https://t.co/NGqeME6sP2

 #IHR_strengthening",3,7,0,0,http://who.int/news/item/18-01-2021-who-guidelines-for-establishing-a-poison-centre,en,False,,UKHSA,"Knowledge gained when we helped set up poisons centres in Ethiopia and Myanmar has been used to update the @WHO 'Guidelines for establishing a poison centre', to support low and middle income countries.

Read more: https://t.co/NGqeME6sP2

 #IHR_strengthening",0.52347,0.404092,0.072438,negative
1364567453649534976,2021-02-24 13:26:48+00:00,1364567453649534976,"NEW: The Joint Committee on Vaccination and Immunisation (JCVI) has advised the government to invite all people on the GP Learning Disability Register for #COVID19 vaccination.

Read why here: https://t.co/pjWLLilBZC",129,257,13,16,http://gov.uk/government/news/jcvi-advises-inviting-people-on-learning-disability-register-for-vaccine,en,False,,UKHSA,"NEW: The Joint Committee on Vaccination and Immunisation (JCVI) has advised the government to invite all people on the GP Learning Disability Register for #COVID19 vaccination.

Read why here: https://t.co/pjWLLilBZC",0.52347,0.404092,0.072438,negative
1364538315375050752,2021-02-24 11:31:00+00:00,1364538315375050752,"Heard lots about lateral flow devices recently?

Read our #PublicHealthMatters blog to learn more about how they work: https://t.co/jACpNhPqs7",25,25,7,1,http://publichealthmatters.blog.gov.uk/2020/12/08/lateral-flow-testing-new-rapid-tests-to-detect-covid-19/,en,False,,UKHSA,"Heard lots about lateral flow devices recently?

Read our #PublicHealthMatters blog to learn more about how they work: https://t.co/jACpNhPqs7",0.52347,0.404092,0.072438,negative
1364537722954797058,2021-02-24 11:28:39+00:00,1364537722954797058,"RT @NHSEngland: More than 31,000 women are being offered cervical screening kits to complete in the convenience and privacy of their own ho…",119,0,0,0,,en,False,,UKHSA,"RT @NHSEngland: More than 31,000 women are being offered cervical screening kits to complete in the convenience and privacy of their own ho…",0.52347,0.404092,0.072438,negative
1364522984275406851,2021-02-24 10:30:05+00:00,1364522984275406851,"RT @DHSCgovuk: ""We are testing people who don't currently have symptoms of Covid in order to be able to pick up cases of the variant.""

Dr…",27,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: ""We are testing people who don't currently have symptoms of Covid in order to be able to pick up cases of the variant.""

Dr…",0.52347,0.404092,0.072438,negative
1364521171215998977,2021-02-24 10:22:53+00:00,1364521171215998977,"You still need to follow the rules after you’ve had the #COVID19 #vaccination:

▪️ Follow national restrictions
▪️ Wash your hands regularly
▪️ Cover your face
▪️ Keep your distance

More on what to expect after the vaccination: https://t.co/EI5W8A84Xu https://t.co/r6B34X0f4k",96,78,17,6,http://gov.uk/government/publications/covid-19-vaccination-what-to-expect-after-vaccination/what-to-expect-after-your-covid-19-vaccination,en,False,,UKHSA,"You still need to follow the rules after you’ve had the #COVID19 #vaccination:

▪️ Follow national restrictions
▪️ Wash your hands regularly
▪️ Cover your face
▪️ Keep your distance

More on what to expect after the vaccination: https://t.co/EI5W8A84Xu https://t.co/r6B34X0f4k",0.52347,0.404092,0.072438,negative
1364517631974383617,2021-02-24 10:08:49+00:00,1364517631974383617,"RT @JamieWaterall: We have received nearly 400,000 views of our @PHE_uk #AllOurHealth on-line resources over the past 11 months. Enhance yo…",36,0,0,0,,en,False,,UKHSA,"RT @JamieWaterall: We have received nearly 400,000 views of our @PHE_uk #AllOurHealth on-line resources over the past 11 months. Enhance yo…",0.52347,0.404092,0.072438,negative
1364504765527392257,2021-02-24 09:17:42+00:00,1364504765527392257,"RT @DHSCgovuk: There is no evidence that the #COVID19 vaccine has an impact on fertility. 

Watch Dr Gayatri Amirthalingam, a consultant fr…",61,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: There is no evidence that the #COVID19 vaccine has an impact on fertility. 

Watch Dr Gayatri Amirthalingam, a consultant fr…",0.52347,0.404092,0.072438,negative
1364284307876040712,2021-02-23 18:41:40+00:00,1364284307876040712,"We’ve published updated figures for the total number of #COVID19 #variants reported in the UK. 

See the data here: 
https://t.co/JvZC4DketK https://t.co/2EWkycMsg4",31,76,40,14,https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-cases-data,en,False,,UKHSA,"We’ve published updated figures for the total number of #COVID19 #variants reported in the UK. 

See the data here: 
https://t.co/JvZC4DketK https://t.co/2EWkycMsg4",0.52347,0.404092,0.072438,negative
1364256153295806473,2021-02-23 16:49:48+00:00,1364253841055768576,"Professor Viv Bennett, our #COVID19 Lead for Children and Young People, explains that most students are still likely to be susceptible to infection and should get tested regularly: https://t.co/jXecWYUKXW",5,11,1,2,https://twitter.com/PHE_uk/status/1364256153295806473/photo/1,en,False,41822696.0,UKHSA,"Professor Viv Bennett, our #COVID19 Lead for Children and Young People, explains that most students are still likely to be susceptible to infection and should get tested regularly: https://t.co/jXecWYUKXW",0.52347,0.404092,0.072438,negative
1364254882434326532,2021-02-23 16:44:45+00:00,1364253841055768576,"Students in #university halls had 2.9 times greater odds of having #COVID19 antibodies than those living in other types of accommodation.

In #uni halls that had reported a number of COVID-19 cases, almost half the residents had the virus.

Read more: https://t.co/clLkC6xsdF",4,14,3,0,http://gov.uk/government/news/fewer-than-1-in-5-university-students-had-covid-19-by-end-of-autumn-term,en,False,41822696.0,UKHSA,"Students in #university halls had 2.9 times greater odds of having #COVID19 antibodies than those living in other types of accommodation.

In #uni halls that had reported a number of COVID-19 cases, almost half the residents had the virus.

Read more: https://t.co/clLkC6xsdF",0.52347,0.404092,0.072438,negative
1364254489239289858,2021-02-23 16:43:11+00:00,1364253841055768576,"The study showed that students aged 17-19 years old had 4.1 times greater odds of having #COVID19 antibodies than students aged 23-25 years old.

Read the study here: https://t.co/qEueuuNUkE",1,12,3,0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3787684,en,False,41822696.0,UKHSA,"The study showed that students aged 17-19 years old had 4.1 times greater odds of having #COVID19 antibodies than students aged 23-25 years old.

Read the study here: https://t.co/qEueuuNUkE",0.52347,0.404092,0.072438,negative
1364253841055768576,2021-02-23 16:40:36+00:00,1364253841055768576,"NEW: Our #COVID19 university antibody study estimates that fewer than 1 in 5 #students at #universities in England had COVID-19 antibodies by the end of the autumn term.

Find out more here: https://t.co/clLkC6xsdF",17,32,3,1,http://gov.uk/government/news/fewer-than-1-in-5-university-students-had-covid-19-by-end-of-autumn-term,en,False,,UKHSA,"NEW: Our #COVID19 university antibody study estimates that fewer than 1 in 5 #students at #universities in England had COVID-19 antibodies by the end of the autumn term.

Find out more here: https://t.co/clLkC6xsdF",0.52347,0.404092,0.072438,negative
1364244519085031432,2021-02-23 16:03:34+00:00,1364244519085031432,"The #COVID19 Dashboard has been updated: https://t.co/NksBC7dY3d 

On Tuesday 23 February 2021, 8,489 new cases and 548 deaths within 28 days of a positive test were reported across the UK.

A total of 17,916,181 people have now received the first dose of a #vaccine. https://t.co/RaM7BCkb5S",34,103,14,6,https://coronavirus.data.gov.uk,en,False,,UKHSA,"The #COVID19 Dashboard has been updated: https://t.co/NksBC7dY3d 

On Tuesday 23 February 2021, 8,489 new cases and 548 deaths within 28 days of a positive test were reported across the UK.

A total of 17,916,181 people have now received the first dose of a #vaccine. https://t.co/RaM7BCkb5S",0.52347,0.404092,0.072438,negative
1364239858500255747,2021-02-23 15:45:03+00:00,1364239858500255747,"We've published our 7th independent report on #vaping in England, carried out by @KingsCollegeLon. 

It looks into e-cigarette use in adults &amp; young people and examines evidence on the effectiveness of vaping in helping people to stop smoking.

Read more: https://t.co/2UVxCRyAhB",77,111,11,26,http://gov.uk/government/news/vaping-better-than-nicotine-replacement-therapy-for-stopping-smoking-evidence-suggests,en,False,,UKHSA,"We've published our 7th independent report on #vaping in England, carried out by @KingsCollegeLon. 

It looks into e-cigarette use in adults &amp; young people and examines evidence on the effectiveness of vaping in helping people to stop smoking.

Read more: https://t.co/2UVxCRyAhB",0.52347,0.404092,0.072438,negative
1364222863230734339,2021-02-23 14:37:31+00:00,1364218057544073217,"In people aged over 80 who develop #COVID19 infection, those who are vaccinated have around half (56%) the risk of dying than someone with infection who hasn’t been vaccinated.

Find out more about our vaccine effectiveness data: https://t.co/QqROZOcKD7 https://t.co/mlOPeghxI4",7,22,3,1,http://publichealthmatters.blog.gov.uk/2021/02/23/covid-19-analysing-first-vaccine-effectiveness-in-the-uk/,en,False,41822696.0,UKHSA,"In people aged over 80 who develop #COVID19 infection, those who are vaccinated have around half (56%) the risk of dying than someone with infection who hasn’t been vaccinated.

Find out more about our vaccine effectiveness data: https://t.co/QqROZOcKD7 https://t.co/mlOPeghxI4",0.52347,0.404092,0.072438,negative
1364221590552993793,2021-02-23 14:32:27+00:00,1364218057544073217,"Over 80s who develop #COVID19 infection after vaccination are around 40% less likely to be hospitalised than someone with infection who has not been vaccinated.

However, people who are vaccinated are less likely to catch COVID-19 in the first place.

https://t.co/OyFWBpEMLC https://t.co/Ge4lxbAN8C",12,26,5,0,http://publichealthmatters.blog.gov.uk/2021/02/23/covid-19-analysing-first-vaccine-effectiveness-in-the-uk,en,False,41822696.0,UKHSA,"Over 80s who develop #COVID19 infection after vaccination are around 40% less likely to be hospitalised than someone with infection who has not been vaccinated.

However, people who are vaccinated are less likely to catch COVID-19 in the first place.

https://t.co/OyFWBpEMLC https://t.co/Ge4lxbAN8C",0.52347,0.404092,0.072438,negative
1364220489472745482,2021-02-23 14:28:05+00:00,1364218057544073217,"In people aged 80 and over, protection from any #COVID19 symptoms is 57% from four weeks after vaccination with the Pfizer-BioNTech #vaccine.

After the second jab, effectiveness rises to more than 85%.

Read more on our blog: https://t.co/QqROZOcKD7 https://t.co/87QCEEN0W6",22,50,7,1,http://publichealthmatters.blog.gov.uk/2021/02/23/covid-19-analysing-first-vaccine-effectiveness-in-the-uk/,en,False,41822696.0,UKHSA,"In people aged 80 and over, protection from any #COVID19 symptoms is 57% from four weeks after vaccination with the Pfizer-BioNTech #vaccine.

After the second jab, effectiveness rises to more than 85%.

Read more on our blog: https://t.co/QqROZOcKD7 https://t.co/87QCEEN0W6",0.52347,0.404092,0.072438,negative
1364219154849361923,2021-02-23 14:22:47+00:00,1364218057544073217,"Our SIREN study shows that healthcare workers were 72% less likely to develop #COVID19 after one dose of the Pfizer-BioNTech vaccine, rising to 86% after the second dose.

More info: https://t.co/QqROZOcKD7 https://t.co/N03zdCmcbt",28,69,12,5,http://publichealthmatters.blog.gov.uk/2021/02/23/covid-19-analysing-first-vaccine-effectiveness-in-the-uk/,en,False,41822696.0,UKHSA,"Our SIREN study shows that healthcare workers were 72% less likely to develop #COVID19 after one dose of the Pfizer-BioNTech vaccine, rising to 86% after the second dose.

More info: https://t.co/QqROZOcKD7 https://t.co/N03zdCmcbt",0.52347,0.404092,0.072438,negative
1364218057544073217,2021-02-23 14:18:25+00:00,1364218057544073217,"We've published our first analysis of the impact of the Pfizer-BioNTech #vaccine on:

▪️ Any #COVID19 infection (symptomatic or asymptomatic)
▪️ Symptomatic disease
▪️ Hospitalisation
▪️ Death

Read our latest blog from Mary Ramsay to find out more: https://t.co/QqROZNV9Lz",91,162,8,7,http://publichealthmatters.blog.gov.uk/2021/02/23/covid-19-analysing-first-vaccine-effectiveness-in-the-uk/,en,False,,UKHSA,"We've published our first analysis of the impact of the Pfizer-BioNTech #vaccine on:

▪️ Any #COVID19 infection (symptomatic or asymptomatic)
▪️ Symptomatic disease
▪️ Hospitalisation
▪️ Death

Read our latest blog from Mary Ramsay to find out more: https://t.co/QqROZNV9Lz",0.52347,0.404092,0.072438,negative
1364202813467877376,2021-02-23 13:17:51+00:00,1364202813467877376,"RT @beisgovuk: Rapid testing kits are free for businesses in England with 50+ staff until the end of June. 

Helping keep staff and anyone…",39,0,0,0,,en,False,,UKHSA,"RT @beisgovuk: Rapid testing kits are free for businesses in England with 50+ staff until the end of June. 

Helping keep staff and anyone…",0.52347,0.404092,0.072438,negative
1364202781763137545,2021-02-23 13:17:43+00:00,1364202781763137545,"RT @DHSCgovuk: ""If you are worried about the vaccine having any pork or beef or animal products or foetal cells in it, it does not."" 
 
Wat…",400,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: ""If you are worried about the vaccine having any pork or beef or animal products or foetal cells in it, it does not."" 
 
Wat…",0.52347,0.404092,0.072438,negative
1364166442212540421,2021-02-23 10:53:19+00:00,1364166442212540421,"RT @educationgovuk: England’s Chief Medical Officer, Professor Chris Whitty, explains why 8 March is the right time for primary and seconda…",73,0,0,0,,en,False,,UKHSA,"RT @educationgovuk: England’s Chief Medical Officer, Professor Chris Whitty, explains why 8 March is the right time for primary and seconda…",0.52347,0.404092,0.072438,negative
1364165913273118720,2021-02-23 10:51:13+00:00,1364165913273118720,"Schools will reopen to all pupils from 8th March with asymptomatic #COVID19 testing in place.
 
Our Director of Maternity and Early Years, Viv Bennett, says staff, parents &amp; pupils should feel reassured that transmission in schools is low.
 
More info: https://t.co/D6YgfG8I1v https://t.co/xe8jxEILH9",16,35,17,1,http://gov.uk/government/news/mass-testing-for-secondary-pupils-as-all-schools-and-colleges-fully-reopenfrom8-march,en,False,,UKHSA,"Schools will reopen to all pupils from 8th March with asymptomatic #COVID19 testing in place.
 
Our Director of Maternity and Early Years, Viv Bennett, says staff, parents &amp; pupils should feel reassured that transmission in schools is low.
 
More info: https://t.co/D6YgfG8I1v https://t.co/xe8jxEILH9",0.52347,0.404092,0.072438,negative
1364139698952810499,2021-02-23 09:07:03+00:00,1364139698952810499,"RT @DHSCgovuk: Vaccines work by triggering a response in a person's immune system.

That means some people will feel a little sore, tired o…",136,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: Vaccines work by triggering a response in a person's immune system.

That means some people will feel a little sore, tired o…",0.52347,0.404092,0.072438,negative
1363902689726373898,2021-02-22 17:25:15+00:00,1363902689726373898,"Schools will reopen to all pupils from 8th March with asymptomatic #COVID19 testing in place.
 
Our Director of Maternity and Early Years, Viv Bennett, says staff, parents &amp; pupils should feel reassured that transmission in schools is low.
 
More info: https://t.co/D6YgfG8I1v https://t.co/p8O4Jq7swU",49,75,31,8,http://gov.uk/government/news/mass-testing-for-secondary-pupils-as-all-schools-and-colleges-fully-reopenfrom8-march,en,False,,UKHSA,"Schools will reopen to all pupils from 8th March with asymptomatic #COVID19 testing in place.
 
Our Director of Maternity and Early Years, Viv Bennett, says staff, parents &amp; pupils should feel reassured that transmission in schools is low.
 
More info: https://t.co/D6YgfG8I1v https://t.co/p8O4Jq7swU",0.52347,0.404092,0.072438,negative
1363893676330614785,2021-02-22 16:49:27+00:00,1363893676330614785,RT @educationgovuk: Secondary school and most college students will be offered testing for COVID-19 three times at facilities at their scho…,66,0,0,0,,en,False,,UKHSA,RT @educationgovuk: Secondary school and most college students will be offered testing for COVID-19 three times at facilities at their scho…,0.52347,0.404092,0.072438,negative
1363891260759678976,2021-02-22 16:39:51+00:00,1363891260759678976,"RT @DHSCgovuk: ""This is incredibly good news, it shows that the vaccines work and it shows that vaccines save lives.""

@MattHancock welcome…",63,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: ""This is incredibly good news, it shows that the vaccines work and it shows that vaccines save lives.""

@MattHancock welcome…",0.52347,0.404092,0.072438,negative
1363884990426198020,2021-02-22 16:14:56+00:00,1363884990426198020,"RT @10DowningStreet: The four tests which must be met before we can move through each step of the COVID-19 roadmap.

Decisions at each step…",317,0,0,0,,en,False,,UKHSA,"RT @10DowningStreet: The four tests which must be met before we can move through each step of the COVID-19 roadmap.

Decisions at each step…",0.52347,0.404092,0.072438,negative
1363882889490931712,2021-02-22 16:06:35+00:00,1363882889490931712,"The #COVID19 Dashboard has been updated: https://t.co/NksBC7dY3d 

On Monday 22 February 2021, 10,641 new cases and 178 deaths within 28 days of a positive test were reported across the UK.

A total of 17,723,840 people have now received the first dose of a #vaccine. https://t.co/LEoOwyhoKg",44,96,28,9,https://coronavirus.data.gov.uk,en,False,,UKHSA,"The #COVID19 Dashboard has been updated: https://t.co/NksBC7dY3d 

On Monday 22 February 2021, 10,641 new cases and 178 deaths within 28 days of a positive test were reported across the UK.

A total of 17,723,840 people have now received the first dose of a #vaccine. https://t.co/LEoOwyhoKg",0.52347,0.404092,0.072438,negative
1363878782193577994,2021-02-22 15:50:15+00:00,1363878782193577994,RT @10DowningStreet: Read: The roadmap for cautiously easing lockdown restrictions in England.,414,0,0,0,,en,False,,UKHSA,RT @10DowningStreet: Read: The roadmap for cautiously easing lockdown restrictions in England.,0.52347,0.404092,0.072438,negative
1363875885821091844,2021-02-22 15:38:45+00:00,1363875885821091844,"Today we have published the first real-world analysis of #COVID-19 vaccines, showing that the Pfizer-BioNTech #vaccine is effective against COVID-19 from the first dose.
https://t.co/oT90UVGIU3",118,223,25,36,https://www.gov.uk/government/news/first-real-world-uk-data-shows-pfizer-biontech-vaccine-provides-high-levels-of-protection-from-the-first-dose,en,False,,UKHSA,"Today we have published the first real-world analysis of #COVID-19 vaccines, showing that the Pfizer-BioNTech #vaccine is effective against COVID-19 from the first dose.
https://t.co/oT90UVGIU3",0.52347,0.404092,0.072438,negative
1363871607513616401,2021-02-22 15:21:45+00:00,1363871607513616401,RT @10DowningStreet: Prime Minister @BorisJohnson will shortly give a statement to the @HouseOfCommons setting out the government’s roadmap…,130,0,0,0,,en,False,,UKHSA,RT @10DowningStreet: Prime Minister @BorisJohnson will shortly give a statement to the @HouseOfCommons setting out the government’s roadmap…,0.52347,0.404092,0.072438,negative
1363843637755473922,2021-02-22 13:30:36+00:00,1363843637755473922,"Wondering how mRNA vaccines work? Or how we know the #COVID-19 vaccines are safe?

Dr Kevin Brown, consultant medical virologist explains: https://t.co/IG1u5ftpa1",14,27,8,4,https://twitter.com/PHE_uk/status/1363843637755473922/video/1,en,False,,UKHSA,"Wondering how mRNA vaccines work? Or how we know the #COVID-19 vaccines are safe?

Dr Kevin Brown, consultant medical virologist explains: https://t.co/IG1u5ftpa1",0.52347,0.404092,0.072438,negative
1363827135614488576,2021-02-22 12:25:02+00:00,1363827135614488576,"Today we have published the first UK-wide report on children, teenage and young adult #cancers in almost a decade. Thanks to research and better treatment, survival has increased for most cancers in children and young people. 

Read the report here: https://t.co/9i4fzZONLk https://t.co/zFZnaDj4mA",55,81,5,17,http://www.ncin.org.uk/cancer_type_and_topic_specific_work/cancer_type_specific_work/cancer_in_children_teenagers_and_young_adults/,en,False,,UKHSA,"Today we have published the first UK-wide report on children, teenage and young adult #cancers in almost a decade. Thanks to research and better treatment, survival has increased for most cancers in children and young people. 

Read the report here: https://t.co/9i4fzZONLk https://t.co/zFZnaDj4mA",0.52347,0.404092,0.072438,negative
1363827043968901121,2021-02-22 12:24:40+00:00,1363827043968901121,"RT @DHSCgovuk: From 8 March, care home residents will be allowed one regular indoor visitor.

This will help bring families and loved ones…",54,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: From 8 March, care home residents will be allowed one regular indoor visitor.

This will help bring families and loved ones…",0.52347,0.404092,0.072438,negative
1363818548561387523,2021-02-22 11:50:55+00:00,1363818548561387523,"It has not been an easy time for children. Your child might have lots of questions. 

Visit #EveryMindMatters for tips on talking to children about their mental health: https://t.co/kxPLXJBBLt

https://t.co/XqdyoeuOzs",37,36,7,2,https://www.nhs.uk/oneyou/every-mind-matters/youth-mental-health/,en,False,,UKHSA,"It has not been an easy time for children. Your child might have lots of questions. 

Visit #EveryMindMatters for tips on talking to children about their mental health: https://t.co/kxPLXJBBLt

https://t.co/XqdyoeuOzs",0.52347,0.404092,0.072438,negative
1363794415697985538,2021-02-22 10:15:01+00:00,1363794415697985538,"If you work with children and young people, our new #PsychologicalFirstAid training can help you to give practical and emotional support to those aged up to 25 that may be struggling with the pandemic @NHSEngland @BritishRedCross @educationgovuk https://t.co/jDgiOciDSA",187,251,28,32,https://www.futurelearn.com/courses/psychological-first-aid-for-children-and-young-people,en,False,,UKHSA,"If you work with children and young people, our new #PsychologicalFirstAid training can help you to give practical and emotional support to those aged up to 25 that may be struggling with the pandemic @NHSEngland @BritishRedCross @educationgovuk https://t.co/jDgiOciDSA",0.52347,0.404092,0.072438,negative
